,;utc_timestamp;price
5973,5973;100942;35.91
5974,5974;100943;37.08
5975,5975;100944;34.64
5976,5976;100945;32.05
5977,5977;100946;30.68
5978,5978;100947;29.87
5979,5979;100948;29. Sep
5980,5980;100949;30.0
5981,5981;100950;32.02
5982,5982;100951;34.58
5983,5983;100952;36.71
5984,5984;100953;35.89
5985,5985;100954;35.37
5986,5986;100955;33.22
5987,5987;100956;31.41
5988,5988;100957;30.18
5989,5989;100958;30. Mai
5990,5990;100959;31.4
5991,5991;100960;33.18
5992,5992;100961;36.98
5993,5993;100962;40.04
5994,5994;100963;39.63
5995,5995;100964;39.82
5996,5996;100965;42.09
5997,5997;100966;39.67
5998,5998;100967;32.21
5999,5999;100968;31. Aug
6000,6000;100969;29.84
6001,6001;100970;29.2
6002,6002;100971;29.62
6003,6003;100972;29.46
6004,6004;100973;29.49
6005,6005;100974;29.83
6006,6006;100975;30. Mrz
6007,6007;100976;31.26
6008,6008;100977;31.26
6009,6009;100978;32.4
6010,6010;100979;32.07
6011,6011;100980;31.0
6012,6012;100981;29.88
6013,6013;100982;30.69
6014,6014;100983;31.28
6015,6015;100984;33.8
6016,6016;100985;36.75
6017,6017;100986;40.53
6018,6018;100987;40.53
6019,6019;100988;40.59
6020,6020;100989;42.28
6021,6021;100990;40.08
6022,6022;100991;32.76
6023,6023;100992;29.92
6024,6024;100993;29.44
6025,6025;100994;29.59
6026,6026;100995;29.31
6027,6027;100996;30. Jun
6028,6028;100997;38.03
6029,6029;100998;44.03
6030,6030;100999;50.07
6031,6031;101000;50.0
6032,6032;101001;48.73
6033,6033;101002;48.72
6034,6034;101003;47.69
6035,6035;101004;46.65
6036,6036;101005;44.18
6037,6037;101006;42.93
6038,6038;101007;40.65
6039,6039;101008;40.95
6040,6040;101009;41.62
6041,6041;101010;42.97
6042,6042;101011;40.21
6043,6043;101012;38.86
6044,6044;101013;39.92
6045,6045;101014;33.45
6046,6046;101015;30.93
6047,6047;101016;30.28
6048,6048;101017;29.63
6049,6049;101018;28.96
6050,6050;101019;28.95
6051,6051;101020;30. Aug
6052,6052;101021;34.51
6053,6053;101022;41.44
6054,6054;101023;44.22
6055,6055;101024;43.43
6056,6056;101025;42.03
6057,6057;101026;41.45
6058,6058;101027;39.42
6059,6059;101028;36.01
6060,6060;101029;34.21
6061,6061;101030;34.42
6062,6062;101031;35.39
6063,6063;101032;37.62
6064,6064;101033;39.99
6065,6065;101034;41.58
6066,6066;101035;40.7
6067,6067;101036;38.94
6068,6068;101037;39.36
6069,6069;101038;34.25
6070,6070;101039;32.29
6071,6071;101040;30.14
6072,6072;101041;29. Jan
6073,6073;101042;28.52
6074,6074;101043;28.43
6075,6075;101044;29. Mrz
6076,6076;101045;34.77
6077,6077;101046;39.94
6078,6078;101047;44.01
6079,6079;101048;44.31
6080,6080;101049;44.16
6081,6081;101050;43.9
6082,6082;101051;41.07
6083,6083;101052;39.9
6084,6084;101053;37.27
6085,6085;101054;33.93
6086,6086;101055;32.19
6087,6087;101056;33.29
6088,6088;101057;32.95
6089,6089;101058;32.91
6090,6090;101059;30. Mai
6091,6091;101060;30. Jun
6092,6092;101061;30. Sep
6093,6093;101062;27.82
6094,6094;101063;26. Feb
6095,6095;101064;24.37
6096,6096;101065;23. Apr
6097,6097;101066;24.76
6098,6098;101067;26.45
6099,6099;101068;28. Sep
6100,6100;101069;31.06
6101,6101;101070;38.12
6102,6102;101071;36.73
6103,6103;101072;36.07
6104,6104;101073;35.52
6105,6105;101074;34.96
6106,6106;101075;30.26
6107,6107;101076;30. Apr
6108,6108;101077;29. Jul
6109,6109;101078;30.27
6110,6110;101079;33.46
6111,6111;101080;38.08
6112,6112;101081;41.35
6113,6113;101082;46.82
6114,6114;101083;45.09
6115,6115;101084;42.93
6116,6116;101085;42.13
6117,6117;101086;38.12
6118,6118;101087;34.4
6119,6119;101088;32.34
6120,6120;101089;30.36
6121,6121;101090;29. Aug
6122,6122;101091;29.55
6123,6123;101092;30.41
6124,6124;101093;39.94
6125,6125;101094;44.99
6126,6126;101095;46.0
6127,6127;101096;43.32
6128,6128;101097;41.62
6129,6129;101098;38.94
6130,6130;101099;37.1
6131,6131;101100;35.97
6132,6132;101101;31.91
6133,6133;101102;30.34
6134,6134;101103;31.29
6135,6135;101104;36.92
6136,6136;101105;40.93
6137,6137;101106;42.96
6138,6138;101107;39.69
6139,6139;101108;39.1
6140,6140;101109;39.71
6141,6141;101110;36.65
6142,6142;101111;34.57
6143,6143;101112;31. Aug
6144,6144;101113;30.82
6145,6145;101114;30. Jan
6146,6146;101115;29. Apr
6147,6147;101116;29.17
6148,6148;101117;30.46
6149,6149;101118;30.82
6150,6150;101119;31.94
6151,6151;101120;33.81
6152,6152;101121;33.43
6153,6153;101122;33.06
6154,6154;101123;32.22
6155,6155;101124;30.76
6156,6156;101125;29. Jul
6157,6157;101126;28.64
6158,6158;101127;29. Apr
6159,6159;101128;30.98
6160,6160;101129;35.21
6161,6161;101130;37.54
6162,6162;101131;37.0
6163,6163;101132;36.9
6164,6164;101133;37.98
6165,6165;101134;36.01
6166,6166;101135;34.65
6167,6167;101136;30. Mai
6168,6168;101137;28.68
6169,6169;101138;27.78
6170,6170;101139;27.72
6171,6171;101140;27. Apr
6172,6172;101141;27.53
6173,6173;101142;27. Jun
6174,6174;101143;27. Apr
6175,6175;101144;28.49
6176,6176;101145;28.99
6177,6177;101146;28.99
6178,6178;101147;29.76
6179,6179;101148;26.95
6180,6180;101149;25.99
6181,6181;101150;25.22
6182,6182;101151;27.55
6183,6183;101152;28.57
6184,6184;101153;31.79
6185,6185;101154;35.41
6186,6186;101155;36.65
6187,6187;101156;37.14
6188,6188;101157;41.02
6189,6189;101158;38.79
6190,6190;101159;31.47
6191,6191;101160;30. Nov
6192,6192;101161;29.32
6193,6193;101162;27.57
6194,6194;101163;27.92
6195,6195;101164;29.21
6196,6196;101165;36.89
6197,6197;101166;42.83
6198,6198;101167;42.97
6199,6199;101168;42.3
6200,6200;101169;42.4
6201,6201;101170;42.74
6202,6202;101171;40.85
6203,6203;101172;36.95
6204,6204;101173;35.98
6205,6205;101174;35.3
6206,6206;101175;35.94
6207,6207;101176;39.94
6208,6208;101177;42.05
6209,6209;101178;44.95
6210,6210;101179;43.79
6211,6211;101180;40.98
6212,6212;101181;40.95
6213,6213;101182;35.4
6214,6214;101183;33.69
6215,6215;101184;31.18
6216,6216;101185;29.85
6217,6217;101186;29.56
6218,6218;101187;30.28
6219,6219;101188;32.01
6220,6220;101189;37.72
6221,6221;101190;40.91
6222,6222;101191;42.88
6223,6223;101192;42.43
6224,6224;101193;41.75
6225,6225;101194;38.92
6226,6226;101195;34.17
6227,6227;101196;34.12
6228,6228;101197;33.69
6229,6229;101198;34.62
6230,6230;101199;38.57
6231,6231;101200;42.97
6232,6232;101201;45.79
6233,6233;101202;46.89
6234,6234;101203;43.97
6235,6235;101204;42.99
6236,6236;101205;40.83
6237,6237;101206;33.95
6238,6238;101207;30.93
6239,6239;101208;29.59
6240,6240;101209;28.62
6241,6241;101210;27. Mrz
6242,6242;101211;27.63
6243,6243;101212;29. Mrz
6244,6244;101213;37.96
6245,6245;101214;42.16
6246,6246;101215;42.91
6247,6247;101216;40.08
6248,6248;101217;37.93
6249,6249;101218;34.55
6250,6250;101219;31. Jul
6251,6251;101220;31.71
6252,6252;101221;32.9
6253,6253;101222;36.54
6254,6254;101223;38.03
6255,6255;101224;40.52
6256,6256;101225;42.97
6257,6257;101226;44.0
6258,6258;101227;42.16
6259,6259;101228;40.58
6260,6260;101229;39.09
6261,6261;101230;32.97
6262,6262;101231;30.54
6263,6263;101232;31.46
6264,6264;101233;29. Jun
6265,6265;101234;28. Jan
6266,6266;101235;28.52
6267,6267;101236;30.32
6268,6268;101237;38.27
6269,6269;101238;47.26
6270,6270;101239;43.26
6271,6271;101240;43.25
6272,6272;101241;41.73
6273,6273;101242;41.93
6274,6274;101243;40.0
6275,6275;101244;38.36
6276,6276;101245;36.9
6277,6277;101246;35.74
6278,6278;101247;34.48
6279,6279;101248;36.97
6280,6280;101249;39.77
6281,6281;101250;41.93
6282,6282;101251;41.05
6283,6283;101252;40.11
6284,6284;101253;39.74
6285,6285;101254;34.29
6286,6286;101255;29.65
6287,6287;101256;29. Jan
6288,6288;101257;28.42
6289,6289;101258;27. Jul
6290,6290;101259;27.32
6291,6291;101260;29.99
6292,6292;101261;36.8
6293,6293;101262;40.06
6294,6294;101263;41.83
6295,6295;101264;40.87
6296,6296;101265;38.44
6297,6297;101266;39.04
6298,6298;101267;35.98
6299,6299;101268;32.94
6300,6300;101269;32.87
6301,6301;101270;32.9
6302,6302;101271;35.11
6303,6303;101272;39.01
6304,6304;101273;41.42
6305,6305;101274;42.63
6306,6306;101275;42.01
6307,6307;101276;40.57
6308,6308;101277;41.38
6309,6309;101278;36.79
6310,6310;101279;32.2
6311,6311;101280;31.57
6312,6312;101281;29.92
6313,6313;101282;28.74
6314,6314;101283;28.75
6315,6315;101284;28.54
6316,6316;101285;29. Jul
6317,6317;101286;30.92
6318,6318;101287;34.96
6319,6319;101288;36.47
6320,6320;101289;35.69
6321,6321;101290;34.66
6322,6322;101291;32.25
6323,6323;101292;30.02
6324,6324;101293;29.48
6325,6325;101294;29. Sep
6326,6326;101295;30.55
6327,6327;101296;33.25
6328,6328;101297;38.52
6329,6329;101298;39.89
6330,6330;101299;39.0
6331,6331;101300;38.09
6332,6332;101301;40.0
6333,6333;101302;36.67
6334,6334;101303;32.99
6335,6335;101304;28.78
6336,6336;101305;26.69
6337,6337;101306;24.68
6338,6338;101307;23. Jul
6339,6339;101308;23.96
6340,6340;101309;23. Sep
6341,6341;101310;25.17
6342,6342;101311;25.78
6343,6343;101312;26.67
6344,6344;101313;26.87
6345,6345;101314;27.18
6346,6346;101315;27.89
6347,6347;101316;26. Mrz
6348,6348;101317;22.76
6349,6349;101318;20.34
6350,6350;101319;23. Jul
6351,6351;101320;27. Mai
6352,6352;101321;29.62
6353,6353;101322;37.05
6354,6354;101323;38.51
6355,6355;101324;39.42
6356,6356;101325;42.85
6357,6357;101326;39.82
6358,6358;101327;39.65
6359,6359;101328;35.62
6360,6360;101329;32.7
6361,6361;101330;31.28
6362,6362;101331;30.46
6363,6363;101332;33.24
6364,6364;101333;41.9
6365,6365;101334;44.18
6366,6366;101335;44.12
6367,6367;101336;48.23
6368,6368;101337;48.45
6369,6369;101338;47.77
6370,6370;101339;46.47
6371,6371;101340;44.91
6372,6372;101341;42.29
6373,6373;101342;40.94
6374,6374;101343;39.2
6375,6375;101344;39.7
6376,6376;101345;38.18
6377,6377;101346;38.66
6378,6378;101347;36.43
6379,6379;101348;34.73
6380,6380;101349;34.59
6381,6381;101350;30.39
6382,6382;101351;31. Jan
6383,6383;101352;28.96
6384,6384;101353;27. Sep
6385,6385;101354;27.47
6386,6386;101355;26. Apr
6387,6387;101356;26.21
6388,6388;101357;31.63
6389,6389;101358;37.96
6390,6390;101359;39.48
6391,6391;101360;40.06
6392,6392;101361;40.37
6393,6393;101362;40.8
6394,6394;101363;39.75
6395,6395;101364;38.94
6396,6396;101365;36.98
6397,6397;101366;36.43
6398,6398;101367;34.97
6399,6399;101368;34.99
6400,6400;101369;36.95
6401,6401;101370;35.4
6402,6402;101371;33.78
6403,6403;101372;32.96
6404,6404;101373;32.21
6405,6405;101374;29. Jan
6406,6406;101375;25.74
6407,6407;101376;25.24
6408,6408;101377;22.64
6409,6409;101378;21. Dez
6410,6410;101379;21.23
6411,6411;101380;26.16
6412,6412;101381;29. Aug
6413,6413;101382;34.49
6414,6414;101383;37.78
6415,6415;101384;37.92
6416,6416;101385;37.96
6417,6417;101386;38.08
6418,6418;101387;37.96
6419,6419;101388;37.73
6420,6420;101389;36.08
6421,6421;101390;35.23
6422,6422;101391;34.38
6423,6423;101392;35.27
6424,6424;101393;36.39
6425,6425;101394;37.94
6426,6426;101395;36.93
6427,6427;101396;35.93
6428,6428;101397;35.75
6429,6429;101398;30. Jul
6430,6430;101399;28.75
6431,6431;101400;26. Jul
6432,6432;101401;24.85
6433,6433;101402;23.69
6434,6434;101403;24.48
6435,6435;101404;27. Feb
6436,6436;101405;29.19
6437,6437;101406;35.31
6438,6438;101407;37.91
6439,6439;101408;37.89
6440,6440;101409;38.05
6441,6441;101410;38.48
6442,6442;101411;38.5
6443,6443;101412;38.03
6444,6444;101413;36.0
6445,6445;101414;34.52
6446,6446;101415;35.29
6447,6447;101416;35.74
6448,6448;101417;37.32
6449,6449;101418;38.98
6450,6450;101419;38.06
6451,6451;101420;36.87
6452,6452;101421;36.55
6453,6453;101422;31.62
6454,6454;101423;33.86
6455,6455;101424;29. Apr
6456,6456;101425;28. Jan
6457,6457;101426;26. Aug
6458,6458;101427;26.46
6459,6459;101428;27.48
6460,6460;101429;32.13
6461,6461;101430;38.0
6462,6462;101431;38.8
6463,6463;101432;37.05
6464,6464;101433;35.5
6465,6465;101434;31.0
6466,6466;101435;27.51
6467,6467;101436;25.17
6468,6468;101437;23.69
6469,6469;101438;24.34
6470,6470;101439;26.31
6471,6471;101440;28.87
6472,6472;101441;34.15
6473,6473;101442;36.96
6474,6474;101443;36.94
6475,6475;101444;36.3
6476,6476;101445;35.95
6477,6477;101446;32.24
6478,6478;101447;27.77
6479,6479;101448;23.35
6480,6480;101449;18.99
6481,6481;101450;14.17
6482,6482;101451;10. Apr
6483,6483;101452;Nov 89
6484,6484;101453;14.41
6485,6485;101454;17. Nov
6486,6486;101455;19.78
6487,6487;101456;18. Mai
6488,6488;101457;Sep 93
6489,6489;101458;15.78
6490,6490;101459;Okt 17
6491,6491;101460;Sep 92
6492,6492;101461;Sep 27
6493,6493;101462;14. Mai
6494,6494;101463;19.26
6495,6495;101464;25.47
6496,6496;101465;30.13
6497,6497;101466;34.45
6498,6498;101467;35.43
6499,6499;101468;35.65
6500,6500;101469;34.76
6501,6501;101470;30. Jun
6502,6502;101471;26.92
6503,6503;101472;21.16
6504,6504;101473;16.22
6505,6505;101474;Dez 79
6506,6506;101475;Okt 73
6507,6507;101476;10. Mrz
6508,6508;101477;Aug 44
6509,6509;101478;Jul 67
6510,6510;101479;02. Mai
6511,6511;101480;Jan 94
6512,6512;101481;0.5516000000000009
6513,6513;101482;0.5516000000000009
6514,6514;101483;0.5516000000000009
6515,6515;101484;0.5516000000000009
6516,6516;101485;0.5516000000000009
6517,6517;101486;0.5516000000000009
6518,6518;101487;0.5516000000000009
6519,6519;101488;05. Jan
6520,6520;101489;22.54
6521,6521;101490;31.77
6522,6522;101491;34.52
6523,6523;101492;35.93
6524,6524;101493;37.67
6525,6525;101494;35.87
6526,6526;101495;32.0
6527,6527;101496;26.55
6528,6528;101497;26. Nov
6529,6529;101498;24.65
6530,6530;101499;24.64
6531,6531;101500;26.57
6532,6532;101501;32.15
6533,6533;101502;36.92
6534,6534;101503;36.92
6535,6535;101504;35.45
6536,6536;101505;33.29
6537,6537;101506;33.89
6538,6538;101507;29. Mrz
6539,6539;101508;28. Jul
6540,6540;101509;28. Feb
6541,6541;101510;28.71
6542,6542;101511;30. Mai
6543,6543;101512;35.51
6544,6544;101513;37.91
6545,6545;101514;38.9
6546,6546;101515;38.9
6547,6547;101516;38.07
6548,6548;101517;37.84
6549,6549;101518;32.91
6550,6550;101519;30.57
6551,6551;101520;28. Jan
6552,6552;101521;27. Mrz
6553,6553;101522;26.79
6554,6554;101523;26.81
6555,6555;101524;27.54
6556,6556;101525;32.66
6557,6557;101526;37.0
6558,6558;101527;38.94
6559,6559;101528;38.09
6560,6560;101529;37.9
6561,6561;101530;37.08
6562,6562;101531;36.45
6563,6563;101532;35.93
6564,6564;101533;35.91
6565,6565;101534;36.0
6566,6566;101535;36.61
6567,6567;101536;38.47
6568,6568;101537;40.94
6569,6569;101538;41.06
6570,6570;101539;38.96
6571,6571;101540;37.04
6572,6572;101541;35.94
6573,6573;101542;31.69
6574,6574;101543;27.62
6575,6575;101544;26.59
6576,6576;101545;26. Feb
6577,6577;101546;25. Sep
6578,6578;101547;25.78
6579,6579;101548;27.25
6580,6580;101549;30.26
6581,6581;101550;35.05
6582,6582;101551;36.57
6583,6583;101552;36.47
6584,6584;101553;35.96
6585,6585;101554;35.14
6586,6586;101555;33.07
6587,6587;101556;29. Sep
6588,6588;101557;30. Jul
6589,6589;101558;31.69
6590,6590;101559;34.9
6591,6591;101560;35.99
6592,6592;101561;39.23
6593,6593;101562;40.94
6594,6594;101563;39.27
6595,6595;101564;38.15
6596,6596;101565;37.53
6597,6597;101566;34.46
6598,6598;101567;28. Jan
6599,6599;101568;26.47
6600,6600;101569;24.76
6601,6601;101570;23.36
6602,6602;101571;23.39
6603,6603;101572;25. Aug
6604,6604;101573;28.58
6605,6605;101574;34.94
6606,6606;101575;35.98
6607,6607;101576;35.98
6608,6608;101577;35.89
6609,6609;101578;34.72
6610,6610;101579;30.57
6611,6611;101580;27.13
6612,6612;101581;22. Mrz
6613,6613;101582;20.28
6614,6614;101583;18. Sep
6615,6615;101584;23.99
6616,6616;101585;26.82
6617,6617;101586;29.76
6618,6618;101587;30.76
6619,6619;101588;31.85
6620,6620;101589;29.69
6621,6621;101590;25.52
6622,6622;101591;25.16
6623,6623;101592;22. Jul
6624,6624;101593;21. Mrz
6625,6625;101594;19. Mrz
6626,6626;101595;18.95
6627,6627;101596;21.48
6628,6628;101597;30. Mai
6629,6629;101598;34.99
6630,6630;101599;35.02
6631,6631;101600;33.59
6632,6632;101601;28.42
6633,6633;101602;21.62
6634,6634;101603;17. Mai
6635,6635;101604;Okt 35
6636,6636;101605;Sep 58
6637,6637;101606;Okt 36
6638,6638;101607;Okt 32
6639,6639;101608;20. Apr
6640,6640;101609;28.46
6641,6641;101610;35.01
6642,6642;101611;34.48
6643,6643;101612;34.93
6644,6644;101613;34.96
6645,6645;101614;31.06
6646,6646;101615;24.97
6647,6647;101616;24.97
6648,6648;101617;25. Mai
6649,6649;101618;24. Feb
6650,6650;101619;23. Jan
6651,6651;101620;24.74
6652,6652;101621;24.17
6653,6653;101622;27.68
6654,6654;101623;31.0
6655,6655;101624;32.82
6656,6656;101625;31.88
6657,6657;101626;27.21
6658,6658;101627;25. Jun
6659,6659;101628;23.37
6660,6660;101629;23.43
6661,6661;101630;24.55
6662,6662;101631;25.33
6663,6663;101632;27.98
6664,6664;101633;32.09
6665,6665;101634;33.96
6666,6666;101635;33.63
6667,6667;101636;33.8
6668,6668;101637;34.3
6669,6669;101638;32.74
6670,6670;101639;25.73
6671,6671;101640;20.57
6672,6672;101641;18. Mrz
6673,6673;101642;16.59
6674,6674;101643;13.69
6675,6675;101644;Okt 87
6676,6676;101645;Okt 75
6677,6677;101646;12. Jun
6678,6678;101647;16.32
6679,6679;101648;18.0
6680,6680;101649;Okt 46
6681,6681;101650;13.33
6682,6682;101651;14.13
6683,6683;101652;Okt 83
6684,6684;101653;Okt 41
6685,6685;101654;Okt 32
6686,6686;101655;13. Jan
6687,6687;101656;19.57
6688,6688;101657;28.66
6689,6689;101658;32.94
6690,6690;101659;34.95
6691,6691;101660;36.05
6692,6692;101661;36.07
6693,6693;101662;34.94
6694,6694;101663;31. Jan
6695,6695;101664;28.0
6696,6696;101665;26. Nov
6697,6697;101666;24. Aug
6698,6698;101667;25.47
6699,6699;101668;28.28
6700,6700;101669;35.18
6701,6701;101670;37.93
6702,6702;101671;37.85
6703,6703;101672;36.42
6704,6704;101673;34.08
6705,6705;101674;33.14
6706,6706;101675;29. Mrz
6707,6707;101676;26.87
6708,6708;101677;27.47
6709,6709;101678;29. Apr
6710,6710;101679;32.65
6711,6711;101680;36.95
6712,6712;101681;42.16
6713,6713;101682;45.11
6714,6714;101683;44.9
6715,6715;101684;39.94
6716,6716;101685;35.92
6717,6717;101686;29.94
6718,6718;101687;28. Sep
6719,6719;101688;26.86
6720,6720;101689;25.34
6721,6721;101690;24.59
6722,6722;101691;24.64
6723,6723;101692;26.96
6724,6724;101693;31.0
6725,6725;101694;35.0
6726,6726;101695;36.51
6727,6727;101696;37.06
6728,6728;101697;36.2
6729,6729;101698;36.38
6730,6730;101699;34.74
6731,6731;101700;31.51
6732,6732;101701;29.56
6733,6733;101702;30.95
6734,6734;101703;31.33
6735,6735;101704;32.36
6736,6736;101705;33.9
6737,6737;101706;33.91
6738,6738;101707;33.03
6739,6739;101708;32.07
6740,6740;101709;31.06
6741,6741;101710;27.97
6742,6742;101711;25.0
6743,6743;101712;23.63
6744,6744;101713;21.13
6745,6745;101714;19. Aug
6746,6746;101715;19. Sep
6747,6747;101716;24.57
6748,6748;101717;27. Aug
6749,6749;101718;31.57
6750,6750;101719;34.85
6751,6751;101720;33.15
6752,6752;101721;31.49
6753,6753;101722;31.34
6754,6754;101723;27.74
6755,6755;101724;26.56
6756,6756;101725;27.75
6757,6757;101726;29.96
6758,6758;101727;31.25
6759,6759;101728;34.92
6760,6760;101729;35.96
6761,6761;101730;40.1
6762,6762;101731;38.33
6763,6763;101732;39.42
6764,6764;101733;37.35
6765,6765;101734;34.51
6766,6766;101735;29.91
6767,6767;101736;28.24
6768,6768;101737;27.79
6769,6769;101738;26. Jun
6770,6770;101739;26. Feb
6771,6771;101740;28.44
6772,6772;101741;33.81
6773,6773;101742;36.81
6774,6774;101743;40.88
6775,6775;101744;41.95
6776,6776;101745;41.95
6777,6777;101746;41.93
6778,6778;101747;41.63
6779,6779;101748;40.95
6780,6780;101749;39.2
6781,6781;101750;37.88
6782,6782;101751;36.24
6783,6783;101752;37.05
6784,6784;101753;38.0
6785,6785;101754;39.61
6786,6786;101755;35.99
6787,6787;101756;35.56
6788,6788;101757;34.78
6789,6789;101758;30.97
6790,6790;101759;28.99
6791,6791;101760;28.13
6792,6792;101761;27. Mrz
6793,6793;101762;26.29
6794,6794;101763;26. Dez
6795,6795;101764;28. Nov
6796,6796;101765;31.79
6797,6797;101766;40.75
6798,6798;101767;46.98
6799,6799;101768;49.68
6800,6800;101769;51.18
6801,6801;101770;61.36
6802,6802;101771;52.65
6803,6803;101772;46.8
6804,6804;101773;39.09
6805,6805;101774;39.01
6806,6806;101775;36.88
6807,6807;101776;37.42
6808,6808;101777;38.08
6809,6809;101778;36.21
6810,6810;101779;34.32
6811,6811;101780;34.61
6812,6812;101781;33.36
6813,6813;101782;30.71
6814,6814;101783;25.63
6815,6815;101784;23. Mai
6816,6816;101785;20.72
6817,6817;101786;20. Jun
6818,6818;101787;18.85
6819,6819;101788;17. Mrz
6820,6820;101789;19.59
6821,6821;101790;20.91
6822,6822;101791;24.37
6823,6823;101792;25.84
6824,6824;101793;25.36
6825,6825;101794;25. Mai
6826,6826;101795;24.49
6827,6827;101796;19. Jan
6828,6828;101797;15.23
6829,6829;101798;16.41
6830,6830;101799;15.99
6831,6831;101800;18.77
6832,6832;101801;24.81
6833,6833;101802;25.44
6834,6834;101803;25.67
6835,6835;101804;25.54
6836,6836;101805;24. Feb
6837,6837;101806;17.93
6838,6838;101807;15.74
6839,6839;101808;15.42
6840,6840;101809;Dez 93
6841,6841;101810;Nov 64
6842,6842;101811;13.34
6843,6843;101812;Nov 95
6844,6844;101813;Nov 77
6845,6845;101814;16. Jul
6846,6846;101815;19.0
6847,6847;101816;21. Feb
6848,6848;101817;19.69
6849,6849;101818;21. Sep
6850,6850;101819;19.33
6851,6851;101820;16. Jul
6852,6852;101821;13.24
6853,6853;101822;11. Aug
6854,6854;101823;10. Aug
6855,6855;101824;21.89
6856,6856;101825;28.39
6857,6857;101826;33.0
6858,6858;101827;34.98
6859,6859;101828;36.47
6860,6860;101829;35.8
6861,6861;101830;32.0
6862,6862;101831;28.69
6863,6863;101832;26.37
6864,6864;101833;25.24
6865,6865;101834;25.17
6866,6866;101835;25.28
6867,6867;101836;27.64
